id,MIN
LZOX_000262017,MZP_000000288
LZOX_000167124,MZP_000000289
LZOX_000073736,MZP_000000290
LZOX_000024609,MZP_000000291
LZOX_000229587,MZP_000000292
LZOX_000361031,MZP_000000293
LZOX_000068043,MZP_000000294
LZOX_000144537,MZP_000000295
LZOX_000172172,MZP_000000296
LZOX_000167991,MZP_000000297
LZOX_000167783,MZP_000000298
LZOX_000222998,MZP_000000299
LZOX_000017226,MZP_000000300
LZOX_000167673,MZP_000000301
LZOX_000167757,MZP_000000302
LZOX_000144592,MZP_000000303
LZOX_000249281,MZP_000000304
LZOX_000249492,MZP_000000305
LZOX_000372549,MZP_000000306
LZOX_000249296,MZP_000000307
LZOX_000003666,MZP_000000308
LZOX_000249260,MZP_000000309
LZOX_000124555,MZP_000000310
LZOX_000021663,MZP_000000311
LZOX_000223271,MZP_000000312
LZOX_000000008,MZP_000000313
LZOX_000023814,MZP_000000314
LZOX_000027346,MZP_000000315
LZOX_000167823,MZP_000000316
LZOX_000268879,MZP_000000317
LZOX_000125798,MZP_000000318
LZOX_000180640,MZP_000000319
LZOX_000089285,MZP_000000320
LZOX_000167825,MZP_000000321
LZOX_000168781,MZP_000000322
LZOX_000006782,MZP_000000323
LZOX_000006783,MZP_000000324
LZOX_000361045,MZP_000000325
LZOX_000346310,MZP_000000326
LZOX_000081721,MZP_000000327
LZOX_000115756,MZP_000000328
LZOX_000325565,MZP_000000329
LZOX_000078754,MZP_000000330
LZOX_000268936,MZP_000000331
LZOX_000006927,MZP_000000332
LZOX_000064429,MZP_000000333
LZOX_000021671,MZP_000000334
LZOX_000023779,MZP_000000335
LZOX_000351601,MZP_000000336
LZOX_000006835,MZP_000000337
LZOX_000229554,MZP_000000338
LZOX_000220096,MZP_000000339
LZOX_000221266,MZP_000000340
LZOX_000091510,MZP_000000341
LZOX_000229559,MZP_000000342
LZOX_000017257,MZP_000000343
LZOX_000173057,MZP_000000344
LZOX_000222512,MZP_000000345
LZOX_000015205,MZP_000000346
LZOX_000118064,MZP_000000347
LZOX_000222328,MZP_000000348
LZOX_000077261,MZP_000000349
LZOX_000372411,MZP_000000350
LZOX_000167764,MZP_000000351
LZOX_000360663,MZP_000000352
LZOX_000167418,MZP_000000353
LZOX_000265212,MZP_000000354
LZOX_000222707,MZP_000000355
LZOX_000006963,MZP_000000356
LZOX_000153943,MZP_000000357
LZOX_000081690,MZP_000000358
LZOX_000222553,MZP_000000359
LZOX_000249262,MZP_000000360
LZOX_000133770,MZP_000000361
LZOX_000380239,MZP_000000362
LZOX_000170593,MZP_000000363
LZOX_000002432,MZP_000000364
LZOX_000017234,MZP_000000365
LZOX_000058087,MZP_000000366
LZOX_000017233,MZP_000000367
LZOX_000077274,MZP_000000368
LZOX_000006804,MZP_000000369
LZOX_000316755,MZP_000000370
LZOX_000113710,MZP_000000371
LZOX_000183115,MZP_000000372
LZOX_000017244,MZP_000000373
LZOX_000125804,MZP_000000374
LZOX_000209320,MZP_000000375
LZOX_000019177,MZP_000000376
LZOX_000152952,MZP_000000377
LZOX_000294310,MZP_000000378
LZOX_000006794,MZP_000000379
LZOX_000357703,MZP_000000380
LZOX_000134485,MZP_000000381
LZOX_000028458,MZP_000000382
LZOX_000240363,MZP_000000383
LZOX_000133774,MZP_000000384
LZOX_000003700,MZP_000000385
LZOX_000153384,MZP_000000386
LZOX_000369044,MZP_000000387
LZOX_000119996,MZP_000000388
LZOX_000024615,MZP_000000389
LZOX_000024065,MZP_000000390
LZOX_000023776,MZP_000000391
LZOX_000088852,MZP_000000392
LZOX_000153945,MZP_000000393
LZOX_000348603,MZP_000000394
LZOX_000058069,MZP_000000395
LZOX_000119344,MZP_000000396
LZOX_000017235,MZP_000000397
LZOX_000358690,MZP_000000398
LZOX_000037284,MZP_000000399
LZOX_000069790,MZP_000000400
LZOX_000191613,MZP_000000401
LZOX_000006803,MZP_000000402
LZOX_000223165,MZP_000000403
LZOX_000167680,MZP_000000404
LZOX_000179431,MZP_000000405
LZOX_000000086,MZP_000000406
LZOX_000000081,MZP_000000407
LZOX_000118852,MZP_000000408
LZOX_000269652,MZP_000000409
LZOX_000024858,MZP_000000410
LZOX_000125801,MZP_000000411
LZOX_000199204,MZP_000000412
LZOX_000006802,MZP_000000413
LZOX_000006854,MZP_000000414
LZOX_000088494,MZP_000000415
LZOX_000006849,MZP_000000416
LZOX_000074091,MZP_000000417
LZOX_000077254,MZP_000000418
LZOX_000167843,MZP_000000419
LZOX_000006812,MZP_000000420
LZOX_000115846,MZP_000000421
LZOX_000144554,MZP_000000422
LZOX_000091625,MZP_000000423
LZOX_000167376,MZP_000000424
LZOX_000024034,MZP_000000425
LZOX_000125800,MZP_000000426
LZOX_000189996,MZP_000000427
LZOX_000249475,MZP_000000428
LZOX_000003675,MZP_000000429
LZOX_000259475,MZP_000000430
LZOX_000132681,MZP_000000431
LZOX_000374394,MZP_000000432
LZOX_000347360,MZP_000000433
LZOX_000242373,MZP_000000434
LZOX_000347294,MZP_000000435
LZOX_000093617,MZP_000000436
LZOX_000118020,MZP_000000437
LZOX_000118068,MZP_000000438
LZOX_000361136,MZP_000000439
LZOX_000017258,MZP_000000440
LZOX_000059812,MZP_000000441
LZOX_000091521,MZP_000000442
LZOX_000152946,MZP_000000443
LZOX_000221672,MZP_000000444
LZOX_000347871,MZP_000000445
LZOX_000006805,MZP_000000446
LZOX_000058084,MZP_000000447
LZOX_000006810,MZP_000000448
LZOX_000088473,MZP_000000449
LZOX_000105928,MZP_000000450
LZOX_000167096,MZP_000000451
LZOX_000153385,MZP_000000452
LZOX_000006807,MZP_000000453
LZOX_000129833,MZP_000000454
LZOX_000222816,MZP_000000455
LZOX_000117877,MZP_000000456
LZOX_000249263,MZP_000000457
LZOX_000021660,MZP_000000458
LZOX_000017247,MZP_000000459
LZOX_000357729,MZP_000000460
LZOX_000261110,MZP_000000461
LZOX_000110236,MZP_000000462
LZOX_000316688,MZP_000000463
LZOX_000081735,MZP_000000464
LZOX_000425728,MZP_000000465
LZOX_000004814,MZP_000000466
LZOX_000118029,MZP_000000467
LZOX_000144570,MZP_000000468
LZOX_000164128,MZP_000000469
LZOX_000323124,MZP_000000470
LZOX_000420206,MZP_000000471
LZOX_000125810,MZP_000000472
LZOX_000249311,MZP_000000473
LZOX_000249549,MZP_000000474
LZOX_000323089,MZP_000000475
LZOX_000267913,MZP_000000476
LZOX_000347293,MZP_000000477
LZOX_000006930,MZP_000000478
LZOX_000204975,MZP_000000479
LZOX_000091623,MZP_000000480
LZOX_000024438,MZP_000000481
LZOX_000229696,MZP_000000482
LZOX_000021657,MZP_000000483
LZOX_000322885,MZP_000000484
LZOX_000176619,MZP_000000485
LZOX_000155156,MZP_000000486
LZOX_000003664,MZP_000000487
LZOX_000024022,MZP_000000488
LZOX_000116194,MZP_000000489
LZOX_000223206,MZP_000000490
LZOX_000179313,MZP_000000491
LZOX_000073725,MZP_000000492
LZOX_000167657,MZP_000000493
LZOX_000255636,MZP_000000494
LZOX_000081702,MZP_000000495
LZOX_000081704,MZP_000000496
LZOX_000105909,MZP_000000497
LZOX_000217964,MZP_000000498
LZOX_000347352,MZP_000000499
LZOX_000058124,MZP_000000500
LZOX_000080409,MZP_000000501
LZOX_000091526,MZP_000000502
LZOX_000297510,MZP_000000503
LZOX_000006820,MZP_000000504
LZOX_000365455,MZP_000000505
LZOX_000000026,MZP_000000506
LZOX_000006822,MZP_000000507
LZOX_000021659,MZP_000000508
LZOX_000250321,MZP_000000509
LZOX_000023906,MZP_000000510
LZOX_000163714,MZP_000000511
LZOX_000167835,MZP_000000512
LZOX_000168241,MZP_000000513
LZOX_000380247,MZP_000000514
LZOX_000081719,MZP_000000515
LZOX_000125822,MZP_000000516
LZOX_000309172,MZP_000000517
LZOX_000012370,MZP_000000518
LZOX_000188260,MZP_000000519
LZOX_000191615,MZP_000000520
LZOX_000374395,MZP_000000521
LZOX_000091041,MZP_000000522
LZOX_000282758,MZP_000000523
LZOX_000291955,MZP_000000524
LZOX_000304174,MZP_000000525
LZOX_000210383,MZP_000000526
LZOX_000410122,MZP_000000527
LZOX_000153911,MZP_000000528
LZOX_000021661,MZP_000000529
LZOX_000024266,MZP_000000530
LZOX_000027293,MZP_000000531
LZOX_000081829,MZP_000000532
LZOX_000221351,MZP_000000533
LZOX_000270044,MZP_000000534
LZOX_000133965,MZP_000000535
LZOX_000304669,MZP_000000536
LZOX_000425722,MZP_000000537
LZOX_000209679,MZP_000000538
LZOX_000002342,MZP_000000539
LZOX_000173108,MZP_000000540
LZOX_000311052,MZP_000000541
LZOX_000002337,MZP_000000542
LZOX_000110321,MZP_000000543
LZOX_000081765,MZP_000000544
LZOX_000410144,MZP_000000545
LZOX_000077374,MZP_000000546
LZOX_000166664,MZP_000000547
LZOX_000006838,MZP_000000548
LZOX_000091748,MZP_000000549
LZOX_000006841,MZP_000000550
LZOX_000000022,MZP_000000551
LZOX_000017256,MZP_000000552
LZOX_000240664,MZP_000000553
LZOX_000425377,MZP_000000554
LZOX_000089007,MZP_000000555
LZOX_000286078,MZP_000000556
LZOX_000336711,MZP_000000557
LZOX_000204141,MZP_000000558
LZOX_000357701,MZP_000000559
LZOX_000031915,MZP_000000560
LZOX_000081779,MZP_000000561
LZOX_000091044,MZP_000000562
LZOX_000091710,MZP_000000563
LZOX_000153964,MZP_000000564
LZOX_000006845,MZP_000000565
LZOX_000091557,MZP_000000566
LZOX_000093887,MZP_000000567
LZOX_000115848,MZP_000000568
LZOX_000229821,MZP_000000569
LZOX_000348156,MZP_000000570
LZOX_000024710,MZP_000000571
LZOX_000081749,MZP_000000572
LZOX_000169252,MZP_000000573
LZOX_000361106,MZP_000000574
LZOX_000002367,MZP_000000575
LZOX_000081830,MZP_000000576
LZOX_000073567,MZP_000000577
LZOX_000195883,MZP_000000578
LZOX_000305335,MZP_000000579
LZOX_000347315,MZP_000000580
LZOX_000113715,MZP_000000581
LZOX_000006844,MZP_000000582
LZOX_000021673,MZP_000000583
LZOX_000077373,MZP_000000584
LZOX_000196039,MZP_000000585
LZOX_000202198,MZP_000000586
LZOX_000256009,MZP_000000587
LZOX_000284986,MZP_000000588
LZOX_000347323,MZP_000000589
LZOX_000008318,MZP_000000590
LZOX_000091586,MZP_000000591
LZOX_000231055,MZP_000000592
LZOX_000423369,MZP_000000593
LZOX_000254578,MZP_000000594
LZOX_000337345,MZP_000000595
LZOX_000343665,MZP_000000596
LZOX_000006861,MZP_000000597
LZOX_000048741,MZP_000000598
LZOX_000062111,MZP_000000599
LZOX_000229847,MZP_000000600
LZOX_000081736,MZP_000000601
LZOX_000133806,MZP_000000602
LZOX_000179458,MZP_000000603
LZOX_000423352,MZP_000000604
LZOX_000002369,MZP_000000605
LZOX_000002921,MZP_000000606
LZOX_000028138,MZP_000000607
LZOX_000073747,MZP_000000608
LZOX_000115966,MZP_000000609
LZOX_000120035,MZP_000000610
LZOX_000133799,MZP_000000611
LZOX_000134432,MZP_000000612
LZOX_000254867,MZP_000000613
LZOX_000006882,MZP_000000614
LZOX_000116465,MZP_000000615
LZOX_000144646,MZP_000000616
LZOX_000153387,MZP_000000617
LZOX_000242406,MZP_000000618
LZOX_000357707,MZP_000000619
LZOX_000006857,MZP_000000620
LZOX_000092207,MZP_000000621
LZOX_000144701,MZP_000000622
LZOX_000349494,MZP_000000623
LZOX_000373041,MZP_000000624
LZOX_000006885,MZP_000000625
LZOX_000073772,MZP_000000626
LZOX_000216112,MZP_000000627
LZOX_000120065,MZP_000000628
LZOX_000000032,MZP_000000629
LZOX_000000038,MZP_000000630
LZOX_000021674,MZP_000000631
LZOX_000119910,MZP_000000632
LZOX_000116191,MZP_000000633
LZOX_000134175,MZP_000000634
LZOX_000186138,MZP_000000635
LZOX_000328329,MZP_000000636
LZOX_000017270,MZP_000000637
LZOX_000135226,MZP_000000638
LZOX_000196091,MZP_000000639
LZOX_000380256,MZP_000000640
LZOX_000062049,MZP_000000641
LZOX_000077252,MZP_000000642
LZOX_000145821,MZP_000000643
LZOX_000222972,MZP_000000644
LZOX_000249459,MZP_000000645
LZOX_000410255,MZP_000000646
LZOX_000423371,MZP_000000647
LZOX_000025973,MZP_000000648
LZOX_000169974,MZP_000000649
LZOX_000305249,MZP_000000650
LZOX_000410183,MZP_000000651
LZOX_000000045,MZP_000000652
LZOX_000073732,MZP_000000653
LZOX_000133905,MZP_000000654
LZOX_000153390,MZP_000000655
LZOX_000162023,MZP_000000656
LZOX_000181615,MZP_000000657
LZOX_000223715,MZP_000000658
LZOX_000249280,MZP_000000659
LZOX_000347614,MZP_000000660
LZOX_000049275,MZP_000000661
LZOX_000021672,MZP_000000662
LZOX_000024795,MZP_000000663
LZOX_000073734,MZP_000000664
LZOX_000077848,MZP_000000665
LZOX_000081759,MZP_000000666
LZOX_000117866,MZP_000000667
LZOX_000125842,MZP_000000668
LZOX_000223149,MZP_000000669
LZOX_000357706,MZP_000000670
LZOX_000024155,MZP_000000671
LZOX_000081769,MZP_000000672
LZOX_000293355,MZP_000000673
LZOX_000027315,MZP_000000674
LZOX_000081761,MZP_000000675
LZOX_000081833,MZP_000000676
LZOX_000230371,MZP_000000677
LZOX_000347347,MZP_000000678
LZOX_000025819,MZP_000000679
LZOX_000025977,MZP_000000680
LZOX_000081777,MZP_000000681
LZOX_000153708,MZP_000000682
LZOX_000306212,MZP_000000683
LZOX_000058003,MZP_000000684
LZOX_000081771,MZP_000000685
LZOX_000218420,MZP_000000686
LZOX_000230008,MZP_000000687
LZOX_000333984,MZP_000000688
LZOX_000357757,MZP_000000689
LZOX_000017276,MZP_000000690
LZOX_000017319,MZP_000000691
LZOX_000024622,MZP_000000692
LZOX_000027565,MZP_000000693
LZOX_000030720,MZP_000000694
LZOX_000116196,MZP_000000695
LZOX_000081776,MZP_000000696
LZOX_000177861,MZP_000000697
LZOX_000189731,MZP_000000698
LZOX_000252606,MZP_000000699
LZOX_000314966,MZP_000000700
LZOX_000017277,MZP_000000701
LZOX_000028922,MZP_000000702
LZOX_000057993,MZP_000000703
LZOX_000081772,MZP_000000704
LZOX_000091572,MZP_000000705
LZOX_000113719,MZP_000000706
LZOX_000410189,MZP_000000707
LZOX_000003706,MZP_000000708
LZOX_000118037,MZP_000000709
LZOX_000171084,MZP_000000710
LZOX_000236378,MZP_000000711
LZOX_000377137,MZP_000000712
LZOX_000002344,MZP_000000713
LZOX_000024288,MZP_000000714
LZOX_000024432,MZP_000000715
LZOX_000113721,MZP_000000716
LZOX_000118069,MZP_000000717
LZOX_000170925,MZP_000000718
LZOX_000285749,MZP_000000719
LZOX_000397647,MZP_000000720
LZOX_000021677,MZP_000000721
LZOX_000024087,MZP_000000722
LZOX_000092548,MZP_000000723
LZOX_000228282,MZP_000000724
LZOX_000242442,MZP_000000725
LZOX_000336886,MZP_000000726
LZOX_000012681,MZP_000000727
LZOX_000060711,MZP_000000728
LZOX_000081786,MZP_000000729
LZOX_000160181,MZP_000000730
LZOX_000195889,MZP_000000731
LZOX_000205705,MZP_000000732
LZOX_000380253,MZP_000000733
LZOX_000024193,MZP_000000734
LZOX_000024277,MZP_000000735
LZOX_000074170,MZP_000000736
LZOX_000190994,MZP_000000737
LZOX_000198677,MZP_000000738
LZOX_000218039,MZP_000000739
LZOX_000294664,MZP_000000740
LZOX_000414579,MZP_000000741
LZOX_000089042,MZP_000000742
LZOX_000294297,MZP_000000743
LZOX_000343666,MZP_000000744
LZOX_000396819,MZP_000000745
LZOX_000003678,MZP_000000746
LZOX_000021685,MZP_000000747
LZOX_000073849,MZP_000000748
LZOX_000109946,MZP_000000749
LZOX_000181718,MZP_000000750
LZOX_000223196,MZP_000000751
LZOX_000224341,MZP_000000752
LZOX_000406391,MZP_000000753
LZOX_000000042,MZP_000000754
LZOX_000077237,MZP_000000755
LZOX_000116164,MZP_000000756
LZOX_000118054,MZP_000000757
LZOX_000139181,MZP_000000758
LZOX_000310076,MZP_000000759
LZOX_000347389,MZP_000000760
LZOX_000399236,MZP_000000761
LZOX_000017373,MZP_000000762
LZOX_000028233,MZP_000000763
LZOX_000154366,MZP_000000764
LZOX_000179444,MZP_000000765
LZOX_000222813,MZP_000000766
LZOX_000224161,MZP_000000767
LZOX_000235901,MZP_000000768
LZOX_000019198,MZP_000000769
LZOX_000024589,MZP_000000770
LZOX_000060508,MZP_000000771
LZOX_000092760,MZP_000000772
LZOX_000164870,MZP_000000773
LZOX_000338828,MZP_000000774
LZOX_000021717,MZP_000000775
LZOX_000024282,MZP_000000776
LZOX_000077287,MZP_000000777
LZOX_000116204,MZP_000000778
LZOX_000242615,MZP_000000779
LZOX_000252355,MZP_000000780
LZOX_000324273,MZP_000000781
LZOX_000376259,MZP_000000782
LZOX_000425795,MZP_000000783
LZOX_000091698,MZP_000000784
LZOX_000091925,MZP_000000785
LZOX_000167842,MZP_000000786
LZOX_000174311,MZP_000000787
LZOX_000178654,MZP_000000788
LZOX_000195813,MZP_000000789
LZOX_000216921,MZP_000000790
LZOX_000277488,MZP_000000791
LZOX_000321128,MZP_000000792
LZOX_000021688,MZP_000000793
LZOX_000106234,MZP_000000794
LZOX_000152956,MZP_000000795
LZOX_000154360,MZP_000000796
LZOX_000171297,MZP_000000797
LZOX_000171898,MZP_000000798
LZOX_000204049,MZP_000000799
LZOX_000216115,MZP_000000800
LZOX_000304153,MZP_000000801
LZOX_000316651,MZP_000000802
LZOX_000406482,MZP_000000803
LZOX_000024314,MZP_000000804
LZOX_000051781,MZP_000000805
LZOX_000120413,MZP_000000806
LZOX_000174295,MZP_000000807
LZOX_000208288,MZP_000000808
LZOX_000215843,MZP_000000809
LZOX_000254360,MZP_000000810
LZOX_000326781,MZP_000000811
LZOX_000003697,MZP_000000812
LZOX_000017383,MZP_000000813
LZOX_000054729,MZP_000000814
LZOX_000076722,MZP_000000815
LZOX_000077112,MZP_000000816
LZOX_000120252,MZP_000000817
LZOX_000202859,MZP_000000818
LZOX_000297725,MZP_000000819
LZOX_000352437,MZP_000000820
LZOX_000357758,MZP_000000821
LZOX_000058029,MZP_000000822
